user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
00wuyu00,-,-,-,49,C++,-,43,-,0,-,-,-1,0,-,-,9744,-,-,-,-
0673nC,-,-,-,67,C++,-,53,-,0,-,-,-1,2,-,-,9664,-,-,-,-
0x0,0,0.24,0.01,5,Java,-,49,0,0,0,0,0,6,72,0,1654,-,-,61632,0.26
0x42,0,0.21,0.00,26,Java,-,70,0,0,0,0,0,1,80,0,2940,-,-,30952,0.20
1311126312,0,0.05,0.00,5,Python,2.7,48,8,0,0,0,0,2,8,0,1983,-,-,6584,0.04
13k,-,-,-,21,Python,3.5,72,-,0,-,-,1,2,-,-,-,-,File or Dir not found,-,-
2011026137,-,-,-,0,C++,-,65,-,0,-,-,-1,0,-,-,9864,-,-,-,-
2rf,0,0.12,0.00,16,Java,-,98,0,0,0,0,0,0,80,0,3304,-,-,31552,0.11
3230391,-,-,-,44,C++,-,40,-,0,-,-,-1,0,-,-,9816,-,-,-,-
4ameleon,0,0.03,0.00,16,C#,-,85,0,0,0,0,0,6,0,0,4096,-,-,14284,0.02
66CCFF,-,-,-,59,C++,-,45,-,0,-,-,-1,0,-,-,9920,-,-,-,-
74th,-,-,-,14,Python,2.7,61,-,0,-,-,-15,8,-,-,1530,-,Timeout,-,-
ACMonster,-,-,-,56,C++,-,47,-,0,-,-,-1,1,-,-,9832,-,-,-,-
ACube,-,-,-,98,C++,-,72,-,0,-,-,-1,2,-,-,10744,-,-,-,-
ADJA,-,-,-,76,C++,-,55,-,0,-,-,-1,0,-,-,9984,-,-,-,-
AEtheReal,-,-,-,6,C++,-,38,-,0,-,-,-1,0,-,-,8368,-,-,-,-
AHdoc,-,-,-,5,C++,-,37,-,0,-,-,-1,0,-,-,11808,-,-,-,-
AK93,-,-,-,107,C++,-,98,-,0,-,-,-1,0,-,-,84448,-,-,-,-
ALPC92,-,-,-,4,C++,-,111,-,0,-,-,-1,7,-,-,10512,-,-,-,-
AMV,0,0.16,0.00,32,Python,2.7,169,0,0,0,0,0,6,8,0,11501,-,-,19600,0.13
AS1,-,-,-,7,C++,-,60,-,0,-,-,-1,0,-,-,29848,-,-,-,-
ASotelo,0,0.04,0.01,2,Java,-,43,0,1,0,0,1,5,72,0,2769,Unknown error,java.io.FileNotFoundException:,23664,0.02
AVR,-,-,-,10,Python,3.5,28,-,0,-,-,1,0,-,-,-,-,IndexError,-,-
AbdelrahmanAsal,0,0.11,0.00,8,Java,-,55,0,0,0,0,0,0,72,0,1850,-,-,31156,0.10
Abeja,0,0.04,0.00,12,Python,2.7,33,8,0,0,0,0,1,8,0,1576,-,-,6912,0.04
AbsentMoniker,0,0.01,0.00,3,Python,2.7,56,8,0,0,0,1,1,0,0,1701,-,Unknown,6328,0.00
Acev,-,-,-,9,C++,-,62,-,0,-,-,-1,0,-,-,34376,-,-,-,-
AdGold,-,-,-,2,C++,-,78,-,0,-,-,-1,13,-,-,9352,-,-,-,-
Adey1989,0,1.15,0.02,8,Python,2.7,37,0,0,0,0,0,4,0,0,1522,-,-,7624,1.12
AekdyCoin,-,-,-,5,C++,-,44,-,0,-,-,-1,7,-,-,38856,-,-,-,-
Aerodonkey,-,-,-,2,C++,-,49,-,0,-,-,-1,3,-,-,27648,-,-,-,-
Agentchuck,-,-,-,16,C++,-,87,-,0,-,-,-1,4,-,-,12688,-,Unknown,-,-
Ahitman,0,0.05,0.00,3,Java,-,50,0,0,0,0,1,4,72,0,1921,-,java.io.FileNotFoundException:,23552,0.04
AhmadMamdouh,0,0.11,0.00,8,Java,-,89,0,0,0,0,0,1,80,0,1623,-,-,31296,0.09
AhmedRashad,0,0.13,0.00,10,Java,-,90,0,0,0,0,0,2,80,0,2321,-,-,30624,0.11
AhmedSalem,-,-,-,7,C++,-,43,-,0,-,-,-1,0,-,-,8752,-,-,-,-
Akim,-,-,-,38,C++,-,39,-,0,-,-,-1,0,-,-,9840,-,-,-,-
Akira,-,-,-,31,C#,System.Drawing,217,-,1,-,-,-1,52,-,-,-,: The type or namespace name `Forms' does not exist in the namespace `System.Win,-,-,-
AlTimin,0,0.14,0.00,9,Python,2.7,39,8,0,0,0,0,1,0,0,2232,-,-,6352,0.14
Alan,-,-,-,47,C++,-,47,-,0,-,-,-1,0,-,-,8672,-,-,-,-
AlbertoLCS,-,-,-,54,C++,-,44,-,0,-,-,-1,0,-,-,12288,-,Timeout,-,-
Alen,0,0.04,0.00,11,Java,-,59,0,1,0,0,1,4,72,0,2288,Unknown error,java.io.FileNotFoundException:,23464,0.03
AlexAlvarez,-,-,-,6,C++,-,29,-,0,-,-,-1,1,-,-,28640,-,-,-,-
AlexLin,-,-,-,7,C++,-,92,-,0,-,-,-1,4,-,-,22968,-,-,-,-
Alexander86,-,-,-,6,C++,-,52,-,0,-,-,-1,0,-,-,10128,-,-,-,-
AlexanderBolshakov,0,0.11,0.00,16,Java,-,80,0,0,0,0,0,0,80,0,2220,-,-,31712,0.09
Alina,0,0.14,0.00,9,Java,-,85,0,0,0,0,0,0,80,0,1423,-,-,30712,0.14
Alligator,-,-,-,24,C#,-,130,-,0,-,-,1,2,-,-,5120,-,: System.IndexOutOfRangeException,-,-
Alys88,0,0.01,0.00,10,Python,2.7,39,8,0,0,0,2,6,0,0,2691,-,Unknown,6400,0.00
AmazingCaddy,-,-,-,51,C++,-,51,-,0,-,-,-1,0,-,-,9888,-,-,-,-
AmbBAI,-,-,-,85,C++,-,61,-,0,-,-,-1,0,-,-,39800,-,-,-,-
Amtrix,-,-,-,52,C++,-,38,-,0,-,-,-1,0,-,-,9800,-,-,-,-
Anarivu,-,-,-,118,C++,-,95,-,0,-,-,-1,0,-,-,8928,-,-,-,-
Anastasia,-,-,-,21,C++,-,91,-,0,-,-,-1,0,-,-,59624,-,-,-,-
Andrejs,-,-,-,82,C++,-,62,-,0,-,-,-1,0,-,-,10744,-,Usage,-,-
Andrew510,0,0.03,0.00,5,Python,2.7,16,8,0,0,0,0,2,0,0,901,-,-,6524,0.02
Andrew9042,0,1.73,0.00,17,Python,2.7,67,8,0,0,0,0,2,0,0,2691,-,-,6616,1.71
